CALENDAR DATE,CALENDAR TIME,trade_id,SYMBO,LAST PRICE,LAST SHARES,SIDE
07/27/09,40021.35794,2246,F2 ZN\U09,116.046875,5,1
07/27/09,40021.36125,2247,F2 ZN\U09,115.859375,11,0
07/27/09,40021.36125,2248,F2 ZN\U09,115.859375,1,0
07/27/09,40021.36125,2249,F2 ZN\U09,115.859375,1,0
07/27/09,40021.36125,2250,F2 ZN\U09,115.859375,1,0
07/27/09,40021.36125,2251,F2 ZN\U09,115.859375,1,0
07/27/09,40021.36125,2252,F2 ZN\U09,115.859375,1,0
07/27/09,40021.36125,2253,F2 ZN\U09,115.859375,1,0
07/27/09,40021.36462,2254,F2 ZN\U09,115.734375,8,0
07/27/09,40021.37172,2255,F2 ZN\U09,115.6875,3,0
07/27/09,40021.37866,2256,F2 ZN\U09,115.765625,3,1
07/27/09,40021.37866,2257,F2 ZN\U09,115.765625,1,1
07/27/09,40021.37866,2258,F2 ZN\U09,115.765625,2,1
07/27/09,40021.39041,2259,F2 ZN\U09,115.796875,3,1
07/27/09,40021.39041,2260,F2 ZN\U09,115.796875,2,1
07/27/09,40021.4029,2261,F2 ZN\U09,115.75,3,0
07/27/09,40021.4079,2262,F2 ZN\U09,115.796875,2,1
07/27/09,40021.40979,2263,F2 ZN\U09,115.734375,2,0
07/27/09,40021.41376,2264,F2 ZN\U09,115.796875,4,1
07/27/09,40021.41671000001,2265,F2 ZN\U09,115.71875,3,0
07/27/09,40021.42025,2266,F2 ZN\U09,115.703125,1,0
07/27/09,40021.42468,2267,F2 ZN\U09,115.734375,2,1
07/27/09,40021.42937,2268,F2 ZN\U09,115.890625,27,1
07/27/09,40021.43067,2269,F2 ZN\U09,115.921875,14,1
07/27/09,40021.44695,2270,F2 ZN\U09,116.015625,11,0
07/27/09,40021.45143,2271,F2 ZN\U09,115.921875,3,1
07/27/09,40021.45143,2272,F2 ZN\U09,115.921875,5,1
07/27/09,40021.45143,2273,F2 ZN\U09,115.921875,2,1
07/27/09,40021.45491,2274,F2 ZN\U09,115.953125,2,0
07/27/09,40021.45491,2275,F2 ZN\U09,115.953125,3,0
07/27/09,40021.45491,2276,F2 ZN\U09,115.953125,2,0
07/27/09,40021.46194,2277,F2 ZN\U09,115.9375,8,1
07/27/09,40021.4676,2278,F2 ZN\U09,115.90625,1,0
07/27/09,40021.46894,2279,F2 ZN\U09,115.921875,1,1
07/27/09,40021.47262,2280,F2 ZN\U09,115.859375,14,0
07/27/09,40021.48616,2281,F2 ZN\U09,115.921875,15,1
07/27/09,40021.48616,2282,F2 ZN\U09,115.921875,3,1
07/27/09,40021.49409,2283,F2 ZN\U09,115.953125,9,0
07/27/09,40021.51107,2284,F2 ZN\U09,116.09375,6,0
07/27/09,40021.5213,2285,F2 ZN\U09,116.03125,1,0
07/27/09,40021.52435,2286,F2 ZN\U09,116.0,2,1
07/27/09,40021.52435,2287,F2 ZN\U09,116.0,2,1
07/27/09,40021.52435,2288,F2 ZN\U09,116.0,1,1
07/27/09,40021.52793,2289,F2 ZN\U09,116.0,1,1
07/27/09,40021.54177,2290,F2 ZN\U09,115.96875,5,1
07/27/09,40021.56627,2291,F2 ZN\U09,116.03125,7,0
07/27/09,40021.56627,2292,F2 ZN\U09,116.03125,4,0
07/27/09,40021.56994,2293,F2 ZN\U09,116.046875,1,0
07/27/09,40021.57389,2294,F2 ZN\U09,116.09375,1,0
07/27/09,40021.57389,2295,F2 ZN\U09,116.09375,5,0
07/27/09,40021.57389,2296,F2 ZN\U09,116.09375,4,0
07/27/09,40021.57389,2297,F2 ZN\U09,116.09375,2,0
07/27/09,40021.5837,2298,F2 ZN\U09,116.03125,16,1
07/27/09,40021.59053,2299,F2 ZN\U09,116.015625,4,0
07/27/09,40021.59731000001,2300,F2 ZN\U09,115.96875,11,1
07/27/09,40021.62505,2301,F2 ZN\U09,116.046875,12,0
07/27/09,40021.63244,2302,F2 ZN\U09,115.96875,13,1
07/27/09,40021.64935,2303,F2 ZN\U09,115.96875,1,1
07/28/09,40022.25768,2304,F2 ZN\U09,116.171875,13,0
07/28/09,40022.25805,2305,F2 ZN\U09,116.171875,1,0
07/28/09,40022.25805,2306,F2 ZN\U09,116.171875,4,0
07/28/09,40022.25808,2307,F2 ZN\U09,116.171875,3,0
07/28/09,40022.26203,2308,F2 ZN\U09,116.171875,1,0
07/28/09,40022.27854,2309,F2 ZN\U09,116.15625,1,0
07/28/09,40022.28893,2310,F2 ZN\U09,116.125,12,0
07/28/09,40022.29578,2311,F2 ZN\U09,116.125,1,1
07/28/09,40022.30606,2312,F2 ZN\U09,116.140625,1,1
07/28/09,40022.31012,2313,F2 ZN\U09,116.1875,12,1
07/28/09,40022.32643,2314,F2 ZN\U09,116.234375,1,0
07/28/09,40022.32644,2315,F2 ZN\U09,116.234375,2,0
07/28/09,40022.3299,2316,F2 ZN\U09,116.28125,2,1
07/28/09,40022.33016000001,2317,F2 ZN\U09,116.296875,5,1
07/28/09,40022.34034,2318,F2 ZN\U09,116.234375,8,0
07/28/09,40022.3438,2319,F2 ZN\U09,116.28125,2,1
07/28/09,40022.34726,2320,F2 ZN\U09,116.25,11,0
07/28/09,40022.34726,2321,F2 ZN\U09,116.25,1,0
07/28/09,40022.34726,2322,F2 ZN\U09,116.25,6,0
07/28/09,40022.35273,2323,F2 ZN\U09,116.265625,1,1
07/28/09,40022.35283,2324,F2 ZN\U09,116.28125,3,1
07/28/09,40022.3542,2325,F2 ZN\U09,116.28125,3,1
07/28/09,40022.3542,2326,F2 ZN\U09,116.28125,3,1
07/28/09,40022.35445,2327,F2 ZN\U09,116.296875,1,1
07/28/09,40022.35445,2328,F2 ZN\U09,116.296875,1,1
07/28/09,40022.35445,2329,F2 ZN\U09,116.296875,1,1
07/28/09,40022.35445,2330,F2 ZN\U09,116.296875,9,1
07/28/09,40022.35768,2331,F2 ZN\U09,116.265625,2,0
07/28/09,40022.35768,2332,F2 ZN\U09,116.265625,2,0
07/28/09,40022.35768,2333,F2 ZN\U09,116.265625,2,0
07/28/09,40022.35797,2334,F2 ZN\U09,116.25,14,0
07/28/09,40022.36464,2335,F2 ZN\U09,116.234375,2,0
07/28/09,40022.37161,2336,F2 ZN\U09,116.140625,1,1
07/28/09,40022.37161,2337,F2 ZN\U09,116.140625,1,1
07/28/09,40022.37555,2338,F2 ZN\U09,116.125,9,1
07/28/09,40022.37555,2339,F2 ZN\U09,116.125,4,1
07/28/09,40022.37851,2340,F2 ZN\U09,116.15625,2,0
07/28/09,40022.38134,2341,F2 ZN\U09,116.140625,2,0
07/28/09,40022.38134,2342,F2 ZN\U09,116.140625,2,0
07/28/09,40022.38134,2343,F2 ZN\U09,116.140625,1,0
07/28/09,40022.38134,2344,F2 ZN\U09,116.140625,1,0
07/28/09,40022.38915,2345,F2 ZN\U09,116.09375,2,1
07/28/09,40022.38917,2346,F2 ZN\U09,116.109375,5,1
07/28/09,40022.3924,2347,F2 ZN\U09,116.078125,1,0
07/28/09,40022.39252,2348,F2 ZN\U09,116.0625,3,0
07/28/09,40022.39611,2349,F2 ZN\U09,116.140625,2,1
07/28/09,40022.39675,2350,F2 ZN\U09,116.15625,4,1
07/28/09,40022.40281,2351,F2 ZN\U09,116.03125,4,0
07/28/09,40022.40281,2352,F2 ZN\U09,116.03125,2,0
07/28/09,40022.4065,2353,F2 ZN\U09,115.96875,4,1
07/28/09,40022.4067,2354,F2 ZN\U09,115.984375,10,1
07/28/09,40022.41055,2355,F2 ZN\U09,115.984375,1,1
07/28/09,40022.41671000001,2356,F2 ZN\U09,116.046875,4,0
07/28/09,40022.41671000001,2357,F2 ZN\U09,116.046875,9,0
07/28/09,40022.42025,2358,F2 ZN\U09,116.125,1,1
07/28/09,40022.42036,2359,F2 ZN\U09,116.140625,3,1
07/28/09,40022.42712,2360,F2 ZN\U09,116.234375,5,0
07/28/09,40022.4306,2361,F2 ZN\U09,116.328125,2,1
07/28/09,40022.43078,2362,F2 ZN\U09,116.34375,5,1
07/28/09,40022.43842,2363,F2 ZN\U09,116.28125,1,0
07/28/09,40022.45143,2364,F2 ZN\U09,116.25,2,0
07/28/09,40022.45143,2365,F2 ZN\U09,116.25,4,0
07/28/09,40022.45143,2366,F2 ZN\U09,116.25,1,0
07/28/09,40022.45491,2367,F2 ZN\U09,116.3125,2,1
07/28/09,40022.45513,2368,F2 ZN\U09,116.328125,5,1
07/28/09,40022.45837,2369,F2 ZN\U09,116.34375,3,1
07/28/09,40022.45973,2370,F2 ZN\U09,116.359375,4,1
07/28/09,40022.45974,2371,F2 ZN\U09,116.359375,2,1
07/28/09,40022.46951,2372,F2 ZN\U09,116.4375,1,1
07/28/09,40022.4697,2373,F2 ZN\U09,116.453125,4,1
07/28/09,40022.47941,2374,F2 ZN\U09,116.5,1,0
07/28/09,40022.47973,2375,F2 ZN\U09,116.484375,2,0
07/28/09,40022.48268,2376,F2 ZN\U09,116.59375,2,1
07/28/09,40022.49657,2377,F2 ZN\U09,116.578125,1,0
07/28/09,40022.50375,2378,F2 ZN\U09,116.546875,1,0
07/28/09,40022.51595,2379,F2 ZN\U09,116.625,1,1
07/28/09,40022.51768,2380,F2 ZN\U09,116.609375,1,0
07/28/09,40022.53866000001,2381,F2 ZN\U09,116.6875,1,1
07/28/09,40022.53974,2382,F2 ZN\U09,116.703125,2,1
07/28/09,40022.54541,2383,F2 ZN\U09,116.390625,6,0
07/28/09,40022.54566,2384,F2 ZN\U09,116.375,12,0
07/28/09,40022.55212,2385,F2 ZN\U09,116.3125,2,0
07/28/09,40022.55255,2386,F2 ZN\U09,116.296875,5,0
07/28/09,40022.55599,2387,F2 ZN\U09,116.171875,5,1
07/28/09,40022.55642,2388,F2 ZN\U09,116.1875,12,1
07/28/09,40022.55907,2389,F2 ZN\U09,116.09375,1,0
07/28/09,40022.55908,2390,F2 ZN\U09,116.078125,3,0
07/28/09,40022.56257,2391,F2 ZN\U09,116.09375,2,0
07/28/09,40022.56949,2392,F2 ZN\U09,115.953125,1,1
07/28/09,40022.56949,2393,F2 ZN\U09,115.953125,2,1
07/28/09,40022.56949,2394,F2 ZN\U09,115.953125,1,1
07/28/09,40022.57173,2395,F2 ZN\U09,115.96875,9,1
07/28/09,40022.57296000001,2396,F2 ZN\U09,115.984375,1,1
07/28/09,40022.57808,2397,F2 ZN\U09,115.9375,1,0
07/28/09,40022.5799,2398,F2 ZN\U09,115.875,1,0
07/28/09,40022.58018,2399,F2 ZN\U09,115.859375,3,0
07/28/09,40022.58344,2400,F2 ZN\U09,115.9375,2,1
07/28/09,40022.58415,2401,F2 ZN\U09,115.953125,4,1
07/28/09,40022.58685,2402,F2 ZN\U09,116.046875,3,0
07/28/09,40022.58717,2403,F2 ZN\U09,116.03125,6,0
07/28/09,40022.59206,2404,F2 ZN\U09,116.015625,1,1
07/28/09,40022.59207,2405,F2 ZN\U09,116.015625,1,1
07/28/09,40022.59232,2406,F2 ZN\U09,116.03125,5,1
07/28/09,40022.59727,2407,F2 ZN\U09,116.03125,1,0
07/28/09,40022.59763,2408,F2 ZN\U09,116.015625,2,0
07/28/09,40022.60428,2409,F2 ZN\U09,116.0625,1,0
07/28/09,40022.61215,2410,F2 ZN\U09,116.03125,2,1
07/28/09,40022.61463,2411,F2 ZN\U09,116.09375,1,0
07/28/09,40022.61522,2412,F2 ZN\U09,116.078125,2,0
07/28/09,40022.6181,2413,F2 ZN\U09,116.015625,1,1
07/28/09,40022.61919,2414,F2 ZN\U09,116.03125,4,1
07/28/09,40022.62157,2415,F2 ZN\U09,116.078125,1,0
07/28/09,40022.63209,2416,F2 ZN\U09,116.09375,3,0
07/28/09,40022.63231,2417,F2 ZN\U09,116.078125,8,0
07/28/09,40022.63546000001,2418,F2 ZN\U09,116.078125,3,1
07/28/09,40022.63556,2419,F2 ZN\U09,116.09375,8,1
07/28/09,40022.64241,2420,F2 ZN\U09,116.125,3,0
07/28/09,40022.64588,2421,F2 ZN\U09,116.078125,5,0
07/28/09,40022.64588,2422,F2 ZN\U09,116.078125,2,0
07/28/09,40022.64935,2423,F2 ZN\U09,116.0625,3,1
07/28/09,40022.65158,2424,F2 ZN\U09,116.078125,7,1
07/28/09,40022.65287,2425,F2 ZN\U09,116.09375,3,0
07/28/09,40022.6563,2426,F2 ZN\U09,116.0625,1,1
07/28/09,40022.65995,2427,F2 ZN\U09,116.078125,2,1
07/28/09,40022.67366,2428,F2 ZN\U09,116.09375,1,0
07/28/09,40022.67366,2429,F2 ZN\U09,116.09375,1,0
07/28/09,40022.67713,2430,F2 ZN\U09,116.09375,2,0
07/28/09,40022.68093,2431,F2 ZN\U09,116.09375,1,0
07/28/09,40022.68408,2432,F2 ZN\U09,116.09375,1,0
07/28/09,40022.69101,2433,F2 ZN\U09,116.09375,1,1
07/28/09,40022.69448,2434,F2 ZN\U09,116.09375,1,1
07/28/09,40022.70264,2435,F2 ZN\U09,116.09375,1,1
07/29/09,40023.09035,2436,F2 ZN\U09,116.15625,1,0
07/29/09,40023.10076,2437,F2 ZN\U09,116.375,3,0
07/29/09,40023.10197,2438,F2 ZN\U09,116.359375,8,0
07/29/09,40023.10793,2439,F2 ZN\U09,116.421875,1,0
07/29/09,40023.10796,2440,F2 ZN\U09,116.40625,2,0
07/29/09,40023.10796,2441,F2 ZN\U09,116.40625,2,0
07/29/09,40023.11116,2442,F2 ZN\U09,116.484375,1,0
07/29/09,40023.11155,2443,F2 ZN\U09,116.46875,3,0
07/29/09,40023.11809,2444,F2 ZN\U09,116.359375,1,1
07/29/09,40023.12027,2445,F2 ZN\U09,116.375,4,1
07/29/09,40023.12168,2446,F2 ZN\U09,116.375,1,1
07/29/09,40023.12523,2447,F2 ZN\U09,116.375,2,0
07/29/09,40023.1287,2448,F2 ZN\U09,116.40625,1,0
07/29/09,40023.13892,2449,F2 ZN\U09,116.328125,1,0
07/29/09,40023.13894,2450,F2 ZN\U09,116.3125,1,0
07/29/09,40023.1453,2451,F2 ZN\U09,116.421875,1,1
07/29/09,40023.14599,2452,F2 ZN\U09,116.421875,1,1
07/29/09,40023.15326,2453,F2 ZN\U09,116.328125,1,0
07/29/09,40023.15343,2454,F2 ZN\U09,116.3125,3,0
07/29/09,40023.17017,2455,F2 ZN\U09,116.25,2,1
07/29/09,40023.1715,2456,F2 ZN\U09,116.265625,4,1
07/29/09,40023.17407,2457,F2 ZN\U09,116.28125,2,0
07/29/09,40023.17712,2458,F2 ZN\U09,116.296875,1,0
07/29/09,40023.17738,2459,F2 ZN\U09,116.28125,2,0
07/29/09,40023.18113,2460,F2 ZN\U09,116.265625,1,1
07/29/09,40023.18775,2461,F2 ZN\U09,116.28125,1,0
07/29/09,40023.19252,2462,F2 ZN\U09,116.296875,1,1
07/29/09,40023.19795,2463,F2 ZN\U09,116.25,1,1
07/29/09,40023.2008,2464,F2 ZN\U09,116.265625,2,1
07/29/09,40023.21843,2465,F2 ZN\U09,116.25,1,1
07/29/09,40023.22371000001,2466,F2 ZN\U09,116.265625,1,1
07/29/09,40023.22573,2467,F2 ZN\U09,116.28125,1,0
07/29/09,40023.22707,2468,F2 ZN\U09,116.265625,4,0
07/29/09,40023.22927,2469,F2 ZN\U09,116.265625,1,1
07/29/09,40023.23277,2470,F2 ZN\U09,116.265625,1,0
07/29/09,40023.23615,2471,F2 ZN\U09,116.28125,1,1
07/29/09,40023.24342,2472,F2 ZN\U09,116.296875,1,1
07/29/09,40023.27781,2473,F2 ZN\U09,116.234375,1,1
07/29/09,40023.28129,2474,F2 ZN\U09,116.25,1,1
07/29/09,40023.28477,2475,F2 ZN\U09,116.21875,1,1
07/29/09,40023.28824,2476,F2 ZN\U09,116.203125,1,1
07/29/09,40023.2917,2477,F2 ZN\U09,116.203125,1,1
07/29/09,40023.29865,2478,F2 ZN\U09,116.15625,1,1
07/29/09,40023.29926,2479,F2 ZN\U09,116.171875,3,1
07/29/09,40023.30604,2480,F2 ZN\U09,116.203125,1,0
07/29/09,40023.31622,2481,F2 ZN\U09,116.296875,1,0
07/29/09,40023.3163,2482,F2 ZN\U09,116.28125,2,0
07/29/09,40023.32299,2483,F2 ZN\U09,116.25,1,1
07/29/09,40023.34429,2484,F2 ZN\U09,116.234375,1,1
07/29/09,40023.35086000001,2485,F2 ZN\U09,116.265625,1,1
07/29/09,40023.3542,2486,F2 ZN\U09,116.234375,1,1
07/29/09,40023.35782,2487,F2 ZN\U09,116.203125,1,0
07/29/09,40023.36114,2488,F2 ZN\U09,116.28125,1,0
07/29/09,40023.36132,2489,F2 ZN\U09,116.265625,3,0
07/29/09,40023.36466,2490,F2 ZN\U09,116.34375,2,0
07/29/09,40023.36523,2491,F2 ZN\U09,116.328125,6,0
07/29/09,40023.37169,2492,F2 ZN\U09,116.359375,1,1
07/29/09,40023.38198,2493,F2 ZN\U09,116.265625,2,1
07/29/09,40023.38224,2494,F2 ZN\U09,116.28125,6,1
07/29/09,40023.38546000001,2495,F2 ZN\U09,116.296875,2,0
07/29/09,40023.38546000001,2496,F2 ZN\U09,116.296875,3,0
07/29/09,40023.38546000001,2497,F2 ZN\U09,116.296875,2,0
07/29/09,40023.3924,2498,F2 ZN\U09,116.4375,2,0
07/29/09,40023.39247,2499,F2 ZN\U09,116.421875,4,0
07/29/09,40023.39587,2500,F2 ZN\U09,116.375,1,1
07/29/09,40023.39603,2501,F2 ZN\U09,116.390625,3,1
07/29/09,40023.39951,2502,F2 ZN\U09,116.421875,1,1
07/29/09,40023.40529,2503,F2 ZN\U09,116.375,1,0
07/29/09,40023.40648,2504,F2 ZN\U09,116.3125,1,1
07/29/09,40023.40819,2505,F2 ZN\U09,116.328125,3,1
07/29/09,40023.40976,2506,F2 ZN\U09,116.375,1,0
07/29/09,40023.40977,2507,F2 ZN\U09,116.359375,3,0
07/29/09,40023.41724,2508,F2 ZN\U09,116.296875,1,1
07/29/09,40023.41727,2509,F2 ZN\U09,116.3125,2,1
07/29/09,40023.42017,2510,F2 ZN\U09,116.3125,1,0
07/29/09,40023.42767,2511,F2 ZN\U09,116.265625,3,1
07/29/09,40023.4306,2512,F2 ZN\U09,116.3125,1,0
07/29/09,40023.43466,2513,F2 ZN\U09,116.296875,2,0
07/29/09,40023.43758,2514,F2 ZN\U09,116.3125,2,1
07/29/09,40023.44101,2515,F2 ZN\U09,116.3125,3,1
07/29/09,40023.44101,2516,F2 ZN\U09,116.3125,1,1
07/29/09,40023.44491000001,2517,F2 ZN\U09,116.34375,3,0
07/29/09,40023.44711,2518,F2 ZN\U09,116.328125,6,0
07/29/09,40023.44796000001,2519,F2 ZN\U09,116.359375,2,0
07/29/09,40023.45339,2520,F2 ZN\U09,116.359375,2,1
07/29/09,40023.45882,2521,F2 ZN\U09,116.375,1,0
07/29/09,40023.46645,2522,F2 ZN\U09,116.28125,3,1
07/29/09,40023.46906,2523,F2 ZN\U09,116.28125,2,1
07/29/09,40023.47226,2524,F2 ZN\U09,116.375,3,0
07/29/09,40023.47226,2525,F2 ZN\U09,116.375,1,0
07/29/09,40023.47226,2526,F2 ZN\U09,116.375,1,0
07/29/09,40023.47226,2527,F2 ZN\U09,116.375,1,0
07/29/09,40023.51887,2528,F2 ZN\U09,116.3125,2,1
07/29/09,40023.52096,2529,F2 ZN\U09,116.296875,2,1
07/29/09,40023.52154,2530,F2 ZN\U09,116.3125,6,1
07/29/09,40023.53129,2531,F2 ZN\U09,116.234375,1,1
07/29/09,40023.53476,2532,F2 ZN\U09,116.234375,1,1
07/29/09,40023.53497,2533,F2 ZN\U09,116.25,2,1
07/29/09,40023.53825,2534,F2 ZN\U09,116.28125,1,0
07/29/09,40023.54083,2535,F2 ZN\U09,116.265625,3,0
07/29/09,40023.54171000001,2536,F2 ZN\U09,116.296875,1,1
07/29/09,40023.54518,2537,F2 ZN\U09,115.859375,3,1
07/29/09,40023.54518,2538,F2 ZN\U09,115.875,6,1
07/29/09,40023.54865,2539,F2 ZN\U09,115.578125,6,0
07/29/09,40023.54865,2540,F2 ZN\U09,115.578125,5,0
07/29/09,40023.54866,2541,F2 ZN\U09,115.578125,2,0
07/29/09,40023.54866,2542,F2 ZN\U09,115.578125,1,0
07/29/09,40023.54866,2543,F2 ZN\U09,115.578125,5,0
07/29/09,40023.55218,2544,F2 ZN\U09,115.640625,1,1
07/29/09,40023.5556,2545,F2 ZN\U09,115.75,2,1
07/29/09,40023.5556,2546,F2 ZN\U09,115.75,6,1
07/29/09,40023.55562,2547,F2 ZN\U09,115.765625,18,1
07/29/09,40023.5605,2548,F2 ZN\U09,115.828125,1,1
07/29/09,40023.56072,2549,F2 ZN\U09,115.84375,2,1
07/29/09,40023.56399,2550,F2 ZN\U09,115.765625,1,0
07/29/09,40023.57297,2551,F2 ZN\U09,115.90625,3,1
07/29/09,40023.58002,2552,F2 ZN\U09,115.875,2,1
07/29/09,40023.58044,2553,F2 ZN\U09,115.890625,6,1
07/29/09,40023.58339,2554,F2 ZN\U09,115.84375,2,0
07/29/09,40023.59743,2555,F2 ZN\U09,115.921875,1,1
07/29/09,40023.60092,2556,F2 ZN\U09,115.96875,1,0
07/29/09,40023.60421000001,2557,F2 ZN\U09,115.984375,1,0
07/29/09,40023.60768,2558,F2 ZN\U09,116.03125,2,0
07/29/09,40023.6077,2559,F2 ZN\U09,116.015625,5,0
07/29/09,40023.61126000001,2560,F2 ZN\U09,116.0,1,1
07/29/09,40023.61184,2561,F2 ZN\U09,116.015625,2,1
07/29/09,40023.64415,2562,F2 ZN\U09,116.046875,1,1
07/29/09,40023.64951,2563,F2 ZN\U09,116.046875,1,0
07/29/09,40023.67713,2564,F2 ZN\U09,116.015625,1,0
07/29/09,40023.68755,2565,F2 ZN\U09,116.015625,1,0
07/30/09,40024.09057,2566,F2 ZN\U09,115.765625,2,0
07/30/09,40024.10072,2567,F2 ZN\U09,115.71875,3,0
07/30/09,40024.10263,2568,F2 ZN\U09,115.703125,7,0
07/30/09,40024.10797,2569,F2 ZN\U09,115.75,2,1
07/30/09,40024.1092,2570,F2 ZN\U09,115.765625,3,1
07/30/09,40024.1092,2571,F2 ZN\U09,115.765625,2,1
07/30/09,40024.11134,2572,F2 ZN\U09,115.71875,2,0
07/30/09,40024.12431,2573,F2 ZN\U09,115.71875,1,0
07/30/09,40024.12569,2574,F2 ZN\U09,115.734375,1,1
07/30/09,40024.12576,2575,F2 ZN\U09,115.75,2,1
07/30/09,40024.13756,2576,F2 ZN\U09,115.765625,1,1
07/30/09,40024.13952,2577,F2 ZN\U09,115.78125,1,1
07/30/09,40024.14116,2578,F2 ZN\U09,115.796875,3,1
07/30/09,40024.14959,2579,F2 ZN\U09,115.8125,2,1
07/30/09,40024.16105,2580,F2 ZN\U09,115.765625,2,0
07/30/09,40024.1667,2581,F2 ZN\U09,115.765625,1,0
07/30/09,40024.23284,2582,F2 ZN\U09,115.734375,1,0
07/30/09,40024.23671000001,2583,F2 ZN\U09,115.78125,2,1
07/30/09,40024.24438,2584,F2 ZN\U09,115.75,1,0
07/30/09,40024.24656,2585,F2 ZN\U09,115.734375,1,0
07/30/09,40024.25978,2586,F2 ZN\U09,115.71875,2,0
07/30/09,40024.26393,2587,F2 ZN\U09,115.71875,1,0
07/30/09,40024.26594,2588,F2 ZN\U09,115.703125,3,0
07/30/09,40024.26756,2589,F2 ZN\U09,115.703125,2,0
07/30/09,40024.27118,2590,F2 ZN\U09,115.734375,2,1
07/30/09,40024.27434,2591,F2 ZN\U09,115.734375,2,1
07/30/09,40024.27497,2592,F2 ZN\U09,115.75,5,1
07/30/09,40024.28423000001,2593,F2 ZN\U09,115.71875,1,0
07/30/09,40024.2851,2594,F2 ZN\U09,115.71875,2,0
07/30/09,40024.2917,2595,F2 ZN\U09,115.71875,2,0
07/30/09,40024.29784,2596,F2 ZN\U09,115.71875,1,0
07/30/09,40024.3015,2597,F2 ZN\U09,115.71875,1,0
07/30/09,40024.30747,2598,F2 ZN\U09,115.703125,3,0
07/30/09,40024.31289,2599,F2 ZN\U09,115.734375,3,1
07/30/09,40024.31335,2600,F2 ZN\U09,115.75,6,1
07/30/09,40024.31619,2601,F2 ZN\U09,115.765625,1,1
07/30/09,40024.31775,2602,F2 ZN\U09,115.78125,2,1
07/30/09,40024.33817,2603,F2 ZN\U09,115.796875,1,1
07/30/09,40024.34031,2604,F2 ZN\U09,115.84375,3,1
07/30/09,40024.34059,2605,F2 ZN\U09,115.859375,6,1
07/30/09,40024.34379,2606,F2 ZN\U09,115.859375,1,1
07/30/09,40024.34931000001,2607,F2 ZN\U09,115.875,1,1
07/30/09,40024.34931000001,2608,F2 ZN\U09,115.875,1,1
07/30/09,40024.35768,2609,F2 ZN\U09,115.734375,4,0
07/30/09,40024.36115,2610,F2 ZN\U09,115.75,2,0
07/30/09,40024.36139,2611,F2 ZN\U09,115.734375,6,0
07/30/09,40024.36463,2612,F2 ZN\U09,115.71875,2,0
07/30/09,40024.3651,2613,F2 ZN\U09,115.703125,4,0
07/30/09,40024.36809,2614,F2 ZN\U09,115.703125,3,0
07/30/09,40024.37156,2615,F2 ZN\U09,115.75,3,1
07/30/09,40024.37163,2616,F2 ZN\U09,115.765625,6,1
07/30/09,40024.37504,2617,F2 ZN\U09,115.796875,1,0
07/30/09,40024.38202,2618,F2 ZN\U09,115.78125,1,0
07/30/09,40024.38386,2619,F2 ZN\U09,115.765625,4,0
07/30/09,40024.39008000001,2620,F2 ZN\U09,115.8125,1,1
07/30/09,40024.39204,2621,F2 ZN\U09,115.828125,2,1
07/30/09,40024.39291,2622,F2 ZN\U09,115.796875,2,0
07/30/09,40024.39319,2623,F2 ZN\U09,115.78125,4,0
07/30/09,40024.39605,2624,F2 ZN\U09,115.78125,1,1
07/30/09,40024.39649,2625,F2 ZN\U09,115.796875,4,1
07/30/09,40024.39976,2626,F2 ZN\U09,115.78125,2,1
07/30/09,40024.40285,2627,F2 ZN\U09,115.828125,1,1
07/30/09,40024.40629,2628,F2 ZN\U09,115.84375,2,1
07/30/09,40024.40642,2629,F2 ZN\U09,115.859375,6,1
07/30/09,40024.40979,2630,F2 ZN\U09,115.890625,1,1
07/30/09,40024.41019,2631,F2 ZN\U09,115.90625,3,1
07/30/09,40024.41352,2632,F2 ZN\U09,115.84375,2,0
07/30/09,40024.41671000001,2633,F2 ZN\U09,115.8125,4,0
07/30/09,40024.41672,2634,F2 ZN\U09,115.796875,5,0
07/30/09,40024.41672,2635,F2 ZN\U09,115.796875,3,0
07/30/09,40024.42026,2636,F2 ZN\U09,115.796875,2,0
07/30/09,40024.42043,2637,F2 ZN\U09,115.78125,4,0
07/30/09,40024.42406000001,2638,F2 ZN\U09,115.78125,1,1
07/30/09,40024.42712,2639,F2 ZN\U09,115.75,3,1
07/30/09,40024.42761,2640,F2 ZN\U09,115.765625,6,1
07/30/09,40024.43062,2641,F2 ZN\U09,115.703125,2,0
07/30/09,40024.43407,2642,F2 ZN\U09,115.703125,2,0
07/30/09,40024.4379,2643,F2 ZN\U09,115.71875,1,1
07/30/09,40024.43953,2644,F2 ZN\U09,115.734375,2,1
07/30/09,40024.44318,2645,F2 ZN\U09,115.65625,7,0
07/30/09,40024.44325,2646,F2 ZN\U09,115.640625,15,0
07/30/09,40024.44488,2647,F2 ZN\U09,115.625,1,0
07/30/09,40024.44495,2648,F2 ZN\U09,115.609375,2,0
07/30/09,40024.44796000001,2649,F2 ZN\U09,115.640625,1,1
07/30/09,40024.44801,2650,F2 ZN\U09,115.65625,3,1
07/30/09,40024.45143,2651,F2 ZN\U09,115.6875,1,1
07/30/09,40024.45143,2652,F2 ZN\U09,115.6875,3,1
07/30/09,40024.45222,2653,F2 ZN\U09,115.703125,8,1
07/30/09,40024.45927,2654,F2 ZN\U09,115.640625,4,0
07/30/09,40024.45935,2655,F2 ZN\U09,115.625,8,0
